,Authors,Link,Title,Strategy,Tickers,Opening Price,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Week 19,Week 20,Week 21,Week 22,Week 23,Week 24,Week 25,Week 26,Week 27,Week 28,Week 29,Week 30,Week 31,Week 32,Week 33,Week 34,Week 35,Week 36,Week 37,Week 38,Week 39,Week 40,Week 41,Week 42,Week 43,Week 44,Week 45,Week 46,Week 47,Week 48,Week 49,Week 50,Week 51
16662, Pat Stout,/article/4057085-valeant-watch-bonds-cues-stock-rebound,Valeant: Watch The Bonds For Cues Of A Stock Rebound,Long,VRX,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11
16663, Michael Wiggins De Oliveira,/article/4057034-valeant-wonderful-investment-price,Valeant: A Wonderful Investment At This Price,Long,VRX,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11
16664, George Kesarios,/article/4056915-allergans-pain-might-valeants-gain,Allergan's Pain Might Be Valeant's Gain,Long,VRX,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11
16692, Arjan Sharma,/article/4058474-valeant-greedy-others-fearful,Valeant: Be Greedy When Others Are Fearful,Long,VRX,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64
16702, Pat Stout,/article/4060733-valeant-approaching-equity-per-share-value,Valeant Approaching Equity Per Share Value,Long,VRX,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81
16703, Jose Solorio,/article/4060196-bill-ackman-really-left-valeant,Why Bill Ackman Really Left Valeant,Long,VRX,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81
16704, DoctoRx,/article/4060739-2015-valued-valeant-sub-10-stayed-bearish-now,"In 2015, I Valued Valeant Sub-$10 And Stayed Bearish, What Now?",Short,VRX,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81
16729, Chris Lau,/article/4062582-valeant-will-bounce-back-10,Valeant Will Bounce Back To $10,Long,VRX,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47
16730, Fact Finder,/article/4061801-valeant-unfairly-undervalued,Valeant Is Unfairly Undervalued,Long,VRX,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47
16741, Fact Finder,/article/4064441-valeant-unfairly-undervalued-ii,Valeant Is Unfairly Undervalued II,Long,VRX,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85
16742, Strong Bio,/article/4062832-valeant-selloff-justified-turnaround-distant-sight,"Valeant Selloff Justified, But Is A Turnaround In Distant Sight?",Long,VRX,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85
16749, TrueValueInvestor,/article/4066949-objective-review-valeant,Objective Review Of Valeant,Long,VRX,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48
16750, SqueezeMetrics,/article/4065854-time-talk-valeant,It's Time To Talk About Valeant,Long,VRX,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48
16751, Biotechnocrat,/article/4065377-valeant-can-beat-guidance,Valeant Can Beat Guidance,Long,VRX,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48
16752, IntelligenceOverrated,/article/4064690-valeant-pharmaceuticals-asset-play-growth-margin-safety,Valeant Pharmaceuticals Is An Asset Play And Any Growth Is A Margin Of Safety,Long,VRX,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48
16753, DoctoRx,/article/4064567-physician-analyzes-valeants-siliq-stock-crashes,"A Physician Analyzes Valeant's Siliq, As The Stock Crashes",Short,VRX,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48
16774, Arjan Sharma,/article/4069121-valeant-management-tells-future-care-listen,"Valeant Management Tells The Future, If You Care To Listen",Long,VRX,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6
16775, Biotechnocrat,/article/4067730-valeant-debt-situation-resolved,Valeant: Debt Situation Resolved,Long,VRX,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6
16784, Michael Wiggins De Oliveira,/article/4072158-valeant-6-months-later,Valeant: 6 Months Later,Long,VRX,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66
16785, Andrew McElroy,/article/4071748-valeant-market-spoken,Valeant: The Market Has Spoken,Long,VRX,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66
16794, Chris Lau,/article/4073214-5-reasons-valeant-pharmaceuticals-bottomed,5 More Reasons Valeant Pharmaceuticals Bottomed,Long,VRX,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71
16799, Arjan Sharma,/article/4076062-valeant-substantially-undervalued,Valeant: Substantially Undervalued,Long,VRX,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17
16800, HealthBlogger,/article/4075791-valeant-valuation-check,Valeant: A Valuation Check,Long,VRX,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17
16809, Derek Teed,/article/4079500-valeant-reconsider-guidance-reconsider-siliq,"Valeant: Reconsider Guidance, Reconsider Siliq",Long,VRX,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24
16813, Arjan Sharma,/article/4082749-valeant-talk-pipeline-value,Valeant: Let's Talk Pipeline And Value,Long,VRX,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65
16814, Andrew McElroy,/article/4082666-valeant-time-different,Valeant: Is This Time Different?,Long,VRX,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65
16815, Chris Lau,/article/4082599-valeant-pharmaceuticals-will-rally-3-near-term-catalysts,Valeant Pharmaceuticals Will Rally On These 3 Near-Term Catalysts,Long,VRX,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65
16828, Warwick Simons,/article/4087530-valeant-much-upside-remains-part-ii,Valeant: Much More Upside Remains (Part II),Long,VRX,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998
16829, Warwick Simons,/article/4087286-valeant-much-upside-remains-part,Valeant: Much More Upside Remains (Part I),Long,VRX,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998
16830, Bob Sharma,/article/4086977-valeant-pharmaceuticals-initiating-coverage-buy-rating-price-target-32,Valeant Pharmaceuticals: Initiating Coverage With Buy Rating And Price Target = $32,Long,VRX,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998
16840, Avisol Capital Partners,/article/4088234-valeant-worst-good-catalyst-play,"Valeant: At Worst, A Good Catalyst Play",Long,VRX,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66
16841, Bram de Haas,/article/4088201-good-bad-obagi-sale,The Good And Bad About The Obagi Sale,Long,VRX,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66
16850, Life Sciences Millennial,/article/4093091-tough-competition-valeants-newly-approved-drug-siliq,"Tough Competition For Valeant's Newly Approved Drug, SILIQ",Long,VRX,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001
16851, Short Only,/article/4093861-end-valeant,This Could Be The End Of Valeant,Short,VRX,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001
16852, Terry Chrisomalis,/article/4093013-launch-siliq-makes-valeant-great-short-opportunity,Launch Of SILIQ Makes Valeant A Great Short Opportunity,Short,VRX,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001
16865, Bram de Haas,/article/4097389-valeant-denying,Valeant: There's No Denying It,Long,VRX,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999
16866, Warwick Simons,/article/4097191-valeant-much-upside-remains-despite-messy-quarter,"Valeant: Much More Upside Remains, Despite Messy Quarter",Long,VRX,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999
16867, Arrow Loop Research,/article/4096301-now-time-buy-valeant-pharmaceuticals,Is Now The Time To Buy Valeant Pharmaceuticals?,Long,VRX,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999
16868, DoctoRx,/article/4096647-valeants-ongoing-challenges,Valeant's Ongoing Challenges,Short,VRX,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999
16885, Michael Wiggins De Oliveira,/article/4104154-valeant-just-got-unreasonable,Valeant: This just got unreasonable,Long,VRX,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23
16886, Chris Lau,/article/4104043-valeant-pharmaceuticals-due-rebound,Valeant Pharmaceuticals: Due For A Rebound,Long,VRX,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23
16895, Shock Exchange,/article/4106180-valeant-run-catalysts,Has Valeant Run Out Of Catalysts?,Short,VRX,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1
16899, Trent Welsh,/article/4111046-valeant-paying-debts,Valeant: Paying Its Debts,Long,VRX,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09
16900, Shock Exchange,/article/4110949-valeant-warned,Valeant: You Were Warned,Short,VRX,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09
16909, Trent Welsh,/article/4113598-valeant-will-key-weakness-turn-strength-moving-forward,Valeant: Will A Key Weakness Turn Into A Strength Moving Forward?,Long,VRX,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42
16914, Dennis Berzhanin,/article/4116172-valeant-pharmaceuticals-deep-dive-valuation,Valeant Pharmaceuticals: Deep Dive And Valuation,Long,VRX,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92
