Authors,Link,Tickers,Time,Title,Strategy
 Rogier van Vlissingen,/article/4050164-tesla-girl-scout-cookies,TSLA," Feb. 27, 2017, 4:14 PM ",Of Tesla And Girl Scout Cookies,Short
" Feb. 27, 2017, 3:51 PM ",/article/4050141-leave-fossil-ground-still-downside-horizon,Editors' Pick , FOSL,Leave This Fossil In The Ground: Still More Downside On The Horizon,Short
 Paul Franke,/article/4050135-another-casualty-border-tax-overleverage-general-electric,GE," Feb. 27, 2017, 3:42 PM ",Another Casualty Of The Border Tax And Overleverage - General Electric?,Short
 Cloister Research,/article/4050101-tesla-dr-dilution-learned-start-worrying-hate-capital-raise,TSLA," Feb. 27, 2017, 1:50 PM ","Tesla - Dr. Dilution, Or: How You Learned To Start Worrying And Hate The Capital Raise",Short
 Paulo Santos,/article/4050096-intel-shows-ludicrous-symantecs-valuation,SYMC," Feb. 27, 2017, 1:35 PM ",Intel Shows How Ludicrous Symantec's Valuation Is,Short
 Montana Skeptic,/article/4050049-tesla-bankrupt-without-capital-raise-skeptics-critics-strike-back,TSLA," Feb. 27, 2017, 12:07 PM ",Tesla Bankrupt Without A Capital Raise? The Skeptic's Critics Strike Back,Short
 Henrik Alex,/article/4049888-dryships-update-companys-latest-equity-raise-progress-145-million-left-go,DRYS," Feb. 27, 2017, 12:41 AM ","DryShips - An Update On The Company's Latest Equity Raise Progress, $145 Million Left To Go",Short
 Seanvestments,/article/4049777-sell-seaspan-leverage-likely-dividend-cut-put-pressure-stock,SSW," Feb. 26, 2017, 5:58 AM ",Sell Seaspan - Leverage And A Likely Dividend Cut To Put Pressure On The Stock,Short
 Bill Maurer,/article/4049705-dryships-tanking-continues,DRYS," Feb. 25, 2017, 10:26 AM ",DryShips: The Tanking Continues,Short
" Feb. 24, 2017, 6:12 PM ",/article/4049600-pandora-media-stuck-mud-pedal-metal-wheels-spinning,Editors' Pick , P,"Pandora Media: Stuck In The Mud, Pedal To The Metal And Wheels Spinning",Short
 David Deuchar,/article/4049562-mitsubishi-ufj-financial-group-questions-answers-negative-rates-offshore-funding-lng-exposure,MTU," Feb. 24, 2017, 4:30 PM ","Mitsubishi UFJ Financial Group: More Questions Than Answers (Negative Rates, Offshore Funding, And LNG Exposure)",Short
 Chris Wallendal CFA,/article/4049552-neff-corporations-stock-trampled-controlling-shareholders-exit,NEFF," Feb. 24, 2017, 3:50 PM ",Neff Corporation's Stock Could Be Trampled By Controlling Shareholder's Exit,Short
" Feb. 24, 2017, 3:14 PM ",/article/4049020-grubhub-seamless,Editors' Pick , GRUB,GrubHub: Not So Seamless After All,Short
 Paperon de' Paperoni,/article/4049442-zoes-kitchen-get-late,ZOES," Feb. 24, 2017, 12:59 PM ",Zoe's Kitchen: Get Out Before It's Too Late,Short
 Montana Skeptic,/article/4049370-tesla-capital-raise-now-bankruptcy-4-months,TSLA," Feb. 24, 2017, 11:00 AM ","Tesla: Capital Raise Now, Or Bankruptcy In 4 Months",Short
" Feb. 24, 2017, 5:00 AM ",/article/4049291-foam-can-hold-bottle-cap-afloat-long-boston-beer-still-great-short,Editors' Pick , SAM,Foam Can Only Hold A Bottle Cap Afloat For So Long; Boston Beer Still A Great Short,Short
 George Kesarios,/article/4049150-real-reason-nvidia-fell-much-10-percent-thursday,NVDA," Feb. 23, 2017, 7:04 PM ",The Real Reason Why Nvidia Fell As Much As 10% On Thursday,Short
 Short Only,/article/4049029-frannie-privatization-pipe-dream,"FNMA, FMCC"," Feb. 23, 2017, 3:29 PM ",Frannie: Privatization Is A Pipe Dream,Short
" Feb. 23, 2017, 2:18 PM ",/article/4048401-time-sell-short-bp-prudhoe-bay-royalty-trust,Editors' Pick , BPT,It Is Time To Sell Or Short BP Prudhoe Bay Royalty Trust,Short
 Cloister Research,/article/4048960-another-quarter-another-executive-departure-tesla,TSLA," Feb. 23, 2017, 1:40 PM ","Another Quarter, Another Executive Departure For Tesla",Short
 Josh Arnold,/article/4048913-lumber-liquidators-continues-struggle-nobody-cares,LL," Feb. 23, 2017, 1:06 PM ",Lumber Liquidators Continues To Struggle But Nobody Cares,Short
 K2 & Associates,/article/4048940-asanko-gold-resource-update-primer,AKG," Feb. 23, 2017, 1:04 PM ",Asanko Gold Resource Update Primer,Short
" Feb. 23, 2017, 12:53 PM ",/article/4048933-cbs-lacks-revenue-growth-support-current-valuation,Editors' Pick , CBS,CBS Lacks Revenue Growth To Support Current Valuation,Short
 The Street Sweeper,/article/4048845-pulse-biosciences-checking-pulse-finding-nothing,PLSE," Feb. 23, 2017, 11:45 AM ","Pulse Biosciences: Checking Its Pulse, Finding Nothing",Short
 Anton Wahlman,/article/4048873-sorting-tesla-model-3-timeline-selling-test-cars-employees,TSLA," Feb. 23, 2017, 11:38 AM ",Sorting Out The Tesla Model 3 Timeline: Selling Test Cars To Its Own Employees?,Short
 Paulo Santos,/article/4048614-quick-highlights-teslas-earnings-report,TSLA," Feb. 22, 2017, 8:16 PM ",Quick Highlights From Tesla's Earnings Report,Short
 ChartMasterPro,/article/4048588-salesforce-com-get-cloud,CRM," Feb. 22, 2017, 7:00 PM ",Salesforce.com: Get Off This Cloud,Short
" Feb. 22, 2017, 9:55 AM ",/article/4048278-trevena-still-downside,Editors' Pick , TRVN,Trevena Still Has Downside,Short
" Feb. 22, 2017, 9:45 AM ",/article/4048274-cemtrex-documents-photos-signs-point-deception-failure,Editors' Pick , CETX,"Cemtrex: Documents And Photos, All Signs Point To Deception And Failure",Short
 The Technical Trader,/article/4047968-baidu-inc-overvalued-heading-lower,BIDU," Feb. 21, 2017, 3:09 PM ","Baidu, Inc. - Overvalued And Heading Lower",Short
 Vladimir Zernov,/article/4047835-hornbeck-offshore-services-many-problems-will-drag-stock,HOS," Feb. 21, 2017, 11:13 AM ",Hornbeck Offshore Services: Too Many Problems Will Drag The Stock Further Down,Short
" Feb. 21, 2017, 9:00 AM ",/article/4047719-comstock-lacks-resources-investors-holding-bag-management-milks-perks,Editors' Pick , CRK,Comstock Lacks Resources: Investors Holding The Bag While Management Milks The Perks,Short
" Feb. 21, 2017, 8:41 AM ",/article/4047767-short-stays-aarons,Editors' Pick , AAN,The Short Stays On At Aaron's,Short
 KIA Investment Research,/article/4047576-ford-blackberry-autonomous-vehicles-real-story,BB," Feb. 20, 2017, 10:40 AM ","Ford, BlackBerry And Autonomous Vehicles: The Real Story?",Short
 Orange Peel Investments,/article/4047573-energous-shareholders-get-dose-reality-jpmorgan,WATT," Feb. 20, 2017, 10:31 AM ",Energous Shareholders Get A Dose Of Reality From JPMorgan,Short
 Josh Arnold,/article/4047563-bebe-stores-end-misery,BEBE," Feb. 20, 2017, 9:47 AM ",bebe stores: There Is No End To The Misery,Short
 Josh Arnold,/article/4047550-potbelly-shows-yet-short,PBPB," Feb. 20, 2017, 8:38 AM ",Potbelly Shows Yet Again Why It Is A Short,Short
" Feb. 19, 2017, 7:30 AM ",/article/4132301-sa-interview-art-short-selling-ioannis-tsoutsias-cfa,Editors' Pick , P,"SA Interview: The Art Of Short Selling With Ioannis Tsoutsias, CFA",Short
 Orange Peel Investments,/article/4047379-dryships-expect-significantly-dilution-downside,DRYS," Feb. 18, 2017, 5:07 PM ",DryShips: Expect Significantly More Dilution And Downside,Short
 Josh Arnold,/article/4047377-pepsico-see-new-highs,PEP," Feb. 18, 2017, 4:44 PM ",Why PepsiCo Won't See New Highs,Short
" Feb. 18, 2017, 10:53 AM ",/article/4047164-berjaya-sports-toto-concerns-dividend-sustainability-core-business-faces-headwinds,Editors' Pick , BJSAF,Berjaya Sports Toto: Concerns On Dividend Sustainability As Core Business Faces Headwinds,Short
" Feb. 18, 2017, 8:20 AM ",/article/4047108-spark-energy-impending-downturn-just-got-significantly-larger-closer,Editors' Pick , SPKE,Spark Energy: The Impending Downturn Just Got Significantly Larger And Closer,Short
 Henrik Alex,/article/4047350-dryships-latest-financing-round-kalani-provides-great-setup-traders,DRYS," Feb. 18, 2017, 2:27 AM ",DryShips' Latest Financing Round With Kalani Provides A Great Setup For Traders,Short
 Bill Maurer,/article/4047310-dryships-just-tanked-investors,DRYS," Feb. 17, 2017, 5:03 PM ",DryShips Just Tanked Investors Again,Short
 Celeritas Investments,/article/4047234-calculating-amazons-free-cash-flow-different-way,AMZN," Feb. 17, 2017, 2:14 PM ",Calculating Amazon's Free Cash Flow In A Different Way,Short
 Laurentian Research,/article/4047190-fogo-de-chao-steak-sizzles-stock-turning-cold,FOGO," Feb. 17, 2017, 12:06 PM ","Fogo De Chao: While The Steak Sizzles, The Stock Is Turning Cold",Short
 Brian Sanders,/article/4047071-deere-and-company-sell-now-headwinds-stay,DE," Feb. 17, 2017, 3:26 AM ",Deere & Company: Sell Now As Headwinds Are Here To Stay,Short
 Paul Franke,/article/4046869-buffett-trump-wall-street-agree-wal-mart-dead-money,WMT," Feb. 16, 2017, 4:11 PM ","Buffett, Trump And Wall Street All Agree: Wal-Mart Is Dead Money",Short
 ChartMasterPro,/article/4046851-logmein-log,LOGM," Feb. 16, 2017, 3:15 PM ",LogMeIn: Log Me Out!,Short
 The Street Sweeper,/article/4046731-fenix-parts-misses-nasdaq-deadline,FENX," Feb. 16, 2017, 12:00 PM ",Fenix Parts Misses Its Nasdaq Deadline,Short
" Feb. 16, 2017, 9:38 AM ",/article/4046197-new-york-mortgage-trust-issues-new-bonds-seen-story,Editors' Pick , NYMT,New York Mortgage Trust Issues New Bonds - We've Seen This Story Before,Short
 Sunil Shah,/article/4045992-herbalife-nexus-politics-economics-triumphs,HLF," Feb. 16, 2017, 4:52 AM ",Herbalife: At The Nexus Of Politics And Economics. What Triumphs?,Short
 The Structure Of Price,/article/4046552-nvidia-path-ahead,NVDA," Feb. 16, 2017, 2:40 AM ",Nvidia: The Path Ahead,Short
 TechnicallyAnalyzed,/article/4046398-twitter-reaching-critical-point-company,TWTR," Feb. 15, 2017, 4:06 PM ",Twitter Reaching A Critical Point As A Company,Short
" Feb. 15, 2017, 1:32 PM ",/article/4045826-chesapeake-granite-wash-trust-irrational-price-spike-time-sell,Editors' Pick , CHKR,"Chesapeake Granite Wash Trust - Irrational Price Spike, Time To Sell?",Short
 The Street Sweeper,/article/4046305-wecast-network-scooting-oblivion,SSC," Feb. 15, 2017, 12:58 PM ",Wecast Network: Scooting Into Oblivion,Short
 David Desjardins,/article/4046224-netflix-extrapolation-intuitive-mean-reversion,NFLX," Feb. 15, 2017, 10:32 AM ",Netflix: Extrapolation Is Intuitive While Mean Reversion Is Not,Short
 Paulo Santos,/article/4046186-tesla-competition-enemy-gates,TSLA," Feb. 15, 2017, 9:44 AM ",Tesla Competition: Enemy At The Gates,Short
" Feb. 15, 2017, 9:36 AM ",/article/4046195-cause-concern-conduent,Editors' Pick , CNDT,Cause For Concern With Conduent,Short
 The Elmer Approach,/article/4046150-shorting-coca-cola-company,KO," Feb. 15, 2017, 8:22 AM ",Shorting The Coca-Cola Company,Short
 QuandaryFX,/article/4046130-short-dollar-yet,"UUP, UDN, USDU"," Feb. 15, 2017, 6:53 AM ",Why Aren't You Short The Dollar Yet?,Short
 Valueseeker,/article/4045911-significance-teslas-expansion-middle-east-market,TSLA," Feb. 14, 2017, 3:50 PM ",Significance Of Tesla's Expansion Into The Middle East Market,Short
 ReaDone Research,/article/4045906-enteromedics-looking-slim-wallet,RSLS," Feb. 14, 2017, 3:45 PM ",EnteroMedics: Looking To Slim Down Your Wallet?,Short
 Short Only,/article/4045943-gevo-hot-mess,GEVO," Feb. 14, 2017, 3:41 PM ",Gevo Is A Hot Mess,Short
 Bill Maurer,/article/4045809-tesla-can-get-facts-straight,TSLA," Feb. 14, 2017, 12:07 PM ",Tesla: Can We Get The Facts Straight?,Short
 Rodney Beasley,/article/4045738-hain-celestial-quietly-drops-bomb,HAIN," Feb. 14, 2017, 10:22 AM ",Hain Celestial Quietly Drops A Bomb,Short
" Feb. 14, 2017, 9:30 AM ",/article/4045672-northern-dynasty-minerals-ltd-pebble-deposit-commercially-viable,Editors' Pick , NAK,Northern Dynasty Minerals Ltd.: The Pebble Deposit Isn't Commercially Viable,Short
 Damitha Pathmalal,/article/4045689-short-case-corsa-coal,CRSXF," Feb. 14, 2017, 8:56 AM ",The Short Case For Corsa Coal,Short
 Kwan-Chen Ma,/article/4045663-stericycle-patient-zero-deregulation-repeal-obamacare,SRCL," Feb. 14, 2017, 7:49 AM ",Stericycle: Patient Zero For Deregulation And Repeal Of Obamacare,Short
" Feb. 14, 2017, 7:30 AM ",/article/4045564-tellurian-stock-decline-following-issuance-190-million-new-shares,Editors' Pick , TELL,Tellurian Stock To Decline Following Issuance Of Over 190 Million New Shares,Short
 Short Only,/article/4045660-dryships-countdown-next-dilution,DRYS," Feb. 14, 2017, 7:00 AM ",DryShips: Countdown To The Next Dilution,Short
" Feb. 14, 2017, 7:00 AM ",/article/4045519-will-tesla-achieve-2017-unit-guidance-chance,Editors' Pick , TSLA,Will Tesla Achieve Its 2017 Unit Guidance? Not A Chance,Short
 Montana Skeptic,/article/4045497-tesla-tevye-trump-10-k,TSLA," Feb. 13, 2017, 4:38 PM ","Tesla, Tevye, Trump And 10-K",Short
 Anton Wahlman,/article/4045487-2016-sales-data-mercedes-grew-tesla-8-1,TSLA," Feb. 13, 2017, 3:55 PM ",2016 Sales Data In: Mercedes Out-Grew Tesla 8:1,Short
" Feb. 13, 2017, 11:30 AM ",/article/4045282-ceco-environmental-may-breach-financial-covenant-face-balance-sheet-risk-trump-administration,Editors' Pick , CECE,Why CECO Environmental May Breach A Financial Covenant And Face Balance Sheet Risk Under The Trump Administration,Short
 Orange Peel Investments,/article/4045300-yet-another-indictment-insys-salesperson,INSY," Feb. 13, 2017, 8:17 AM ",Yet Another Indictment For An Insys Salesperson,Short
 Josh Arnold,/article/4045292-whole-foods-struggle-real,AMZN," Feb. 13, 2017, 8:04 AM ",Whole Foods: The Struggle Is Real,Short
 Shock Exchange,/article/4045245-deepwater-exposure-will-stymie-core-labs,CLB," Feb. 13, 2017, 3:51 AM ",Deepwater Exposure Will Stymie Core Labs,Short
 George Kesarios,/article/4045214-nvidia-short-opportunity,NVDA," Feb. 12, 2017, 9:16 PM ",Why Nvidia Is A Short Opportunity,Short
 Howard Penney,/article/4045194-hain-peoples-words-will-betray,HAIN," Feb. 12, 2017, 3:46 PM ",Hain: People's Words Will Betray Them,Short
 Crispus Nyaga,/article/4045131-message-herbalife-shorts-stop-playing-fire,HLF," Feb. 12, 2017, 6:30 AM ",A Message To Herbalife Shorts: Stop Playing With Fire,Short
 Daniel Jones,/article/4045117-sears-running-options,SHLD," Feb. 12, 2017, 4:21 AM ",Sears: Running Out Of Options,Short
 Henrik Alex,/article/4044930-short-globus-maritime-outrageous-dryships-inspired-recapitalization-deal-dilutes-outside,GLBS," Feb. 10, 2017, 1:35 PM ",Short Globus Maritime After An Outrageous DryShips-Inspired Recapitalization Deal Dilutes Outside Shareholders By More Than 90%,Short
 Alex Cho,/article/4044897-twitter-new-yahoo-bailout,TWTR," Feb. 10, 2017, 12:52 PM ",Twitter Is The New Yahoo (So Where's The Bailout?),Short
 Bill Maurer,/article/4044894-twitter-disaster,TWTR," Feb. 10, 2017, 12:47 PM ",Twitter: #Disaster,Short
" Feb. 10, 2017, 9:00 AM ",/article/4044781-profit-algo-stupidity-universal-goes-smoke,Editors' Pick , UVV,Profit Off Algo Stupidity Before Universal Goes Up In Smoke,Short
" Feb. 9, 2017, 5:10 PM ",/article/4044536-chipotle-mexican-grill-estimates-still-high-stock-set-correct-25-percent,Editors' Pick , CMG,Chipotle Mexican Grill Estimates Are Still Too High. Stock Set To Correct >25%,Short
,/article/4044523-twitter-reiterating-10-share-fair-value," Feb. 9, 2017, 4:24 PM ", George Kesarios,Twitter: Reiterating My $10 A Share Fair Value,Short
 Josh Arnold,/article/4044458-container-store-whiffs,TCS," Feb. 9, 2017, 3:12 PM ",The Container Store Whiffs Again,Short
 Henrik Alex,/article/4044359-sky-solar-big-reporting-q3-2016-huge-upside-relative-expectations,SKYS," Feb. 9, 2017, 11:59 AM ",Sky Solar Up Big After Reporting Q3/2016 Huge Upside Relative To Expectations,Short
 Bill Maurer,/article/4044305-dryships-will-get-worse,DRYS," Feb. 9, 2017, 10:16 AM ",DryShips: Will It Get Worse?,Short
 Fun Trading,/article/4044229-tidewater-need-know-company-q3-fiscal-2017,TDW," Feb. 9, 2017, 8:39 AM ",Tidewater - All You Need To Know About The Company Q3 Fiscal 2017,Short
 FourWorld Capital Management,/article/4044205-fourworld-capital-urges-investors-flotek-industries-raise-key-questions-companys-february-9,FTK," Feb. 9, 2017, 6:59 AM ",FourWorld Capital Urges Investors In Flotek Industries To Raise Key Questions During Company's February 9 Earnings Call,Short
 The Friendly Bear,/article/4043774-hcg-2017-preview-funding-stress-exec-departures-ofsi-staging,HMCBF," Feb. 8, 2017, 11:30 AM ","HCG 2017 Preview: Funding Stress, Exec Departures And OFSI Staging?",Short
 Paulo Santos,/article/4043811-blackberrys-new-piller-success-looks-shaky,BB," Feb. 8, 2017, 10:17 AM ",BlackBerry's New 'Piller' Of Success Looks Shaky,Short
" Feb. 7, 2017, 3:14 PM ",/article/4043455-exposing-vulnerability-motorola-solutions,Editors' Pick , MSI,Exposing The Vulnerability Of Motorola Solutions,Short
 Intelligent Speculator,/article/4043423-sad-story-twitter-told-recent-headlines,TWTR," Feb. 7, 2017, 1:31 PM ",The Sad Story Of Twitter Told By Recent Headlines,Short
" Feb. 7, 2017, 1:29 PM ",/article/4043416-tableau-corner-turned-direction,Editors' Pick , DATA,"Tableau: A Corner Turned, But In Which Direction?",Short
 Anton Wahlman,/article/4043401-teslas-projected-earnings-sensitive-zev-credits-go-away,TSLA," Feb. 7, 2017, 12:07 PM ",Tesla's Projected Earnings Are Sensitive To ZEV Credits - What If They Go Away?,Short
" Feb. 7, 2017, 7:45 AM ",/article/4042786-navios-maritime-midstream-risky-positioning-unsustainable-dividend,Editors' Pick , NAP,Navios Maritime Midstream: Risky Positioning And Unsustainable Dividend?,Short
 Permabear,/article/4043071-medallion-financial-fashion-model-investor-relations-fiasco,MFIN," Feb. 6, 2017, 4:19 PM ",Medallion Financial: Fashion Model Investor Relations Fiasco,Short
 Josh Arnold,/article/4043039-brinker-international-will-support-42-hold,EAT," Feb. 6, 2017, 3:11 PM ",Brinker International: Will Support At $42 Hold?,Short
 Anton Wahlman,/article/4042964-primer-electric-car-competition-tesla-2017minus-2020,TSLA," Feb. 6, 2017, 11:59 AM ",A Primer: Electric Car Competition For Tesla 2017-2020,Short
 Tiger Capital Management,/article/4042958-carmax-imminently-compressing-margins,KMX," Feb. 6, 2017, 11:20 AM ",CarMax: Imminently Compressing Margins,Short
 Agloe Capital,/article/4042956-mallinckrodt-evidence-new-acthar-price-hike-website-changes-oddities-suggest-significant,MNK," Feb. 6, 2017, 11:12 AM ","Mallinckrodt: Evidence Of New Acthar Price Hike, Website Changes, And Other Oddities Suggest Significant Downside",Short
" Feb. 6, 2017, 10:30 AM ",/article/4042612-mylan-5-billion-potential-liability-epipen-underpayment-cms-rebates,Editors' Pick , MYL,Mylan: $5 Billion Potential Liability From EpiPen Underpayment Of CMS Rebates,Short
 ChartMasterPro,/article/4042851-chipotle-forget-guac-get,CMG," Feb. 6, 2017, 6:08 AM ","Chipotle: Forget The Guac, Get Out!",Short
 Short Only,/article/4042847-dryships-sell-rumor-sell-news,DRYS," Feb. 6, 2017, 5:49 AM ","DryShips: Sell The Rumor, Sell The News",Short
 Paul Franke,/article/4042726-beer-liquor-stocks-feeling-good-ask-ab-inbev,BUD," Feb. 5, 2017, 4:24 AM ",Beer And Liquor Stocks Not Feeling So Good? Ask AB InBev,Short
 Crispus Nyaga,/article/4042686-cabot-corporation-reasons-cautious,CBT," Feb. 4, 2017, 2:47 PM ",Cabot Corporation: Reasons To Be Cautious,Short
" Feb. 4, 2017, 7:51 AM ",/article/4042404-declining-business-plus-management-questions-makes-international-speedway-low-beta-short,Editors' Pick , ISCA,A Declining Business Plus Management Questions Makes International Speedway A Low-Beta Short,Short
