,Authors,Link,Tickers,Time,Title,Strategy,Week,Month
13185, Fun Trading,/article/4042522-pretium-resources-announces-ahead-schedule-total-project-capital-increased-16_4-percent,PVG,2017-02-03 13:12:00,Pretium Resources Announces It Is Ahead Of Schedule And Total Project Capital Increased 16.4%,Long,5.0,2.0
13186, ChartMasterPro,/article/4042505-foot-locker-golden-buy,FL,2017-02-03 12:50:00,Foot Locker: Golden Buy,Long,5.0,2.0
13187, Quad 7 Capital,/article/4042517-gm-well-will-impact,GM,2017-02-03 12:49:00,GM: Well That Will Have An Impact,Long,5.0,2.0
13188, Giovanni DiMauro,/article/4042501-chesapeake-energy-takeout-target-year,CHK,2017-02-03 12:33:00,Chesapeake Energy Is A Takeout Target This Year.,Long,5.0,2.0
13189, Faloh Investment,/article/4042495-dillards-buying-opportunity,DDS,2017-02-03 12:28:00,Dillard's: Buying Opportunity?,Long,5.0,2.0
13190, Dirk Leach,/article/4042483-sabra-healthcare-reit-may-hit-another-rough-patch-ahead,SBRA,2017-02-03 11:59:00,Sabra Healthcare REIT May Hit Another Rough Patch Ahead,Long,5.0,2.0
13191, Quad 7 Capital,/article/4042488-hershey-company-buy,HSY,2017-02-03 11:47:00,When Is The Hershey Company A Buy?,Long,5.0,2.0
13192, Charles Fournier,/article/4042479-visa-still-humming-along,V,2017-02-03 11:37:00,Visa - Still Humming Along,Long,5.0,2.0
13194, Elderberry Investments,/article/4042470-o-smith-clear-buy,AOS,2017-02-03 11:13:00,A.O. Smith Is A Clear Buy...Again,Long,5.0,2.0
13195, Faloh Investment,/article/4042466-gap-inc-priced-well-10-year-median,GPS,2017-02-03 11:10:00,Gap Inc: Priced Well Below Its 10-Year Median,Long,5.0,2.0
13196, Logical Tech Investor,/article/4042464-netflix-stay-china,NFLX,2017-02-03 11:03:00,Netflix Should Stay Out Of China,Long,5.0,2.0
13198, Quad 7 Capital,/article/4042467-visa-skys-limit,V,2017-02-03 10:41:00,Visa: Sky's The Limit,Long,5.0,2.0
13199, Opportunity Trader,/article/4042452-bank-america-options-pullback-play,BAC,2017-02-03 10:30:00,Bank Of America: Options Pullback Play,Long,5.0,2.0
13201, Gary Bourgeault,/article/4042432-conocophillips-poised-reward-shareholders-many-years,COP,2017-02-03 09:54:00,ConocoPhillips Poised To Reward Shareholders For Many Years,Long,5.0,2.0
13203, Timothy Gornall,/article/4042422-middleby-buy-forget,MIDD,2017-02-03 09:30:00,Middleby: Buy It And Forget It,Long,5.0,2.0
13204, Fun Trading,/article/4042436-sandstorm-gold-luna-gold-merger-jdl-gold-corporation-create-soon-trek-mining,SAND,2017-02-03 09:28:00,Sandstorm Gold - Luna Gold Merger With JDL Gold Corporation To Create Soon Trek Mining,Long,5.0,2.0
13205, Opportunity Trader,/article/4042415-ing-fundamentals-justify-stock-price-momentum,ING,2017-02-03 08:38:00,ING: The Fundamentals Justify The Stock Price Momentum,Long,5.0,2.0
13209, ChartMasterPro,/article/4042378-magna-international-good-entry-point,MGA,2017-02-03 04:49:00,Magna International: Good Entry Point,Long,5.0,2.0
13210, Charles Fournier,/article/4042370-cdk-expensive-now-put-radar,CDK,2017-02-03 04:19:00,CDK - Too Expensive Now... Put It On Your Radar,Long,5.0,2.0
13211, Faloh Investment,/article/4042369-cooper-tire-and-rubber-returns-capital-shareholders,CTB,2017-02-03 04:15:00,Cooper Tire & Rubber Returns Capital To Shareholders,Long,5.0,2.0
13212, Bert Hochfeld,/article/4042344-symantec-getting-bit-paying,SYMC,2017-02-03 02:56:00,Symantec - Getting A Bit More Than What You Are Paying For,Long,5.0,2.0
13213, Celeritas Investments,/article/4042338-chipotle-reasons-get-excited,CMG,2017-02-03 01:38:00,Chipotle: Reasons To Get Excited,Long,5.0,2.0
13214, Brandon Dempster,/article/4042331-transocean-put-money-quality,RIG,2017-02-03 00:46:00,Transocean: Put Your Money In Quality,Long,5.0,2.0
13216, Jonathan Faison,/article/4042279-2017-catalysts-point-upside-galapagos,GLPG,2017-02-02 20:03:00,2017 Catalysts Point To Upside In Galapagos,Long,5.0,2.0
13217, Laurentian Research,/article/4042278-gran-tierra-small-cap-oil-play-might-deeply-undervalued,GTE,2017-02-02 19:53:00,Gran Tierra: Why This Small-Cap Oil Play Might Be Deeply Undervalued,Long,5.0,2.0
13218, Steven Mallas,/article/4042271-facebook-connecting-shareholders-growth,FB,2017-02-02 19:25:00,Facebook: Connecting Shareholders To Growth,Long,5.0,2.0
13219, Sarfaraz A. Khan,/article/4042235-anadarko-petroleum-will-surge-year,APC,2017-02-02 17:59:00,Why Anadarko Petroleum Will Surge This Year,Long,5.0,2.0
13222, The Investment Doctor,/article/4042181-intention-accept-frontlines-offer-dht-holdings,DHT,2017-02-02 15:25:00,Why I Have No Intention To Accept Frontline's Offer For DHT Holdings,Long,5.0,2.0
13223, Dan Stringer,/article/4042145-sciclone-pharmaceuticals-beyond-death-sales-process,SCLN,2017-02-02 14:56:00,SciClone Pharmaceuticals: Beyond The Death Of A Sales Process,Long,5.0,2.0
13224, Michael Wiggins De Oliveira,/article/4042091-tripadivor-huge-pricing-power-shares-reflect,TRIP,2017-02-02 14:50:00,TripAdivor Has Huge Pricing Power But Its Shares Do Not Reflect That,Long,5.0,2.0
13225, Activist Stocks,/article/4042098-wells-fargo-fallout-continues,WFC,2017-02-02 14:42:00,Wells Fargo: Fallout Continues,Long,5.0,2.0
13226, Fabio Herrero,/article/4042134-goldquest-gold-copper-opportunity-dominican-republic,GDQMF,2017-02-02 14:42:00,Goldquest Is A Gold/Copper Opportunity In The Dominican Republic,Long,5.0,2.0
13227, Holmes Osborne,/article/4042132-astellas-pharma-recommended-charles-de-vaulx-iva-funds,ALPMF,2017-02-02 14:40:00,Astellas Pharma Recommended By Charles De Vaulx Of IVA Funds,Long,5.0,2.0
13229, Ramon Vredeling,/article/4042130-yancoal-australia-2_45-billion-acquisition-rio-tinto-assets-creates-australias-largest-pure,YACAF,2017-02-02 14:38:00,"Yancoal Australia: $2.45 Billion Acquisition Of Rio Tinto Assets Creates Australia's Largest, Pure-Play Coal Producer",Long,5.0,2.0
13230, Brian Lorraine,/article/4042105-liberty-sirius-xm-discount-end-near,LSXMK,2017-02-02 14:15:00,Liberty Sirius XM: The (Discount) End Is Near,Long,5.0,2.0
13231, Arya Nakhjavani,/article/4042075-habit-restaurants-poised-long-term-growth,HABT,2017-02-02 13:41:00,Habit Restaurants: Poised For Long-Term Growth,Long,5.0,2.0
13232, Individual Trader,/article/4042046-apples-earnings-blow-bears,AAPL,2017-02-02 13:38:00,Apple's Earnings Is A Blow To Bears,Long,5.0,2.0
13233, Josh Arnold,/article/4042034-home-group-absurdly-cheap,HOME,2017-02-02 13:21:00,At Home Group Is Absurdly Cheap Here,Long,5.0,2.0
13235, Orange Peel Investments,/article/4042031-macys-rumored-sale-complete-win-win-shareholders,M,2017-02-02 13:18:00,Why Macy's Rumored Sale Is A Complete Win/Win For Shareholders,Long,5.0,2.0
13236, Making a Spectacle,/article/4042051-ford-stay-2-long,F,2017-02-02 13:16:00,Ford Won't Stay #2 For Long,Long,5.0,2.0
13237, Long Player,/article/4042043-tension-climbs-pengrowth-energys-drama-unfolds,PGH,2017-02-02 13:03:00,The Tension Climbs As Pengrowth Energy's Drama Unfolds,Long,5.0,2.0
13238, ALT Perspective,/article/4042018-apple-india-story-says,AAPL,2017-02-02 12:46:00,Apple: The India Story Says It All,Long,5.0,2.0
13239," Michael Coppola, CFA",/article/4042009-morgan-stanley-tapped-wall-street,MS,2017-02-02 12:02:00,Morgan Stanley - Tapped Out On Wall Street,Long,5.0,2.0
13241, Renaissance Research,/article/4041993-santander-mexico-remains-hostage-macroeconomic-concerns,BSMX,2017-02-02 11:36:00,Santander Mexico Remains A Hostage To Macroeconomic Concerns,Long,5.0,2.0
13243, Discount Fountain,/article/4041969-going-grain-buying-wal-mart,WMT,2017-02-02 11:16:00,Why I'm Going Against The Grain And Buying Wal-Mart,Long,5.0,2.0
13244, Courage & Conviction Investing,/article/4041964-eagle-bulk-shipping-vs-dryships,EGLE,2017-02-02 11:06:00,Eagle Bulk Shipping Vs. DryShips,Long,5.0,2.0
13245, Quad 7 Capital,/article/4041963-philip-morris-problematic,MO,2017-02-02 10:32:00,Philip Morris: This Is Problematic,Long,5.0,2.0
13246, Courage & Conviction Investing,/article/4041958-discussion-hedge-fund-analyst-short-gnc,GNC,2017-02-02 10:16:00,A Discussion With A Hedge Fund Analyst Short GNC,Long,5.0,2.0
13247, Greg Wajda,/article/4041938-cameco-shots-fired-tepco-will-stock-bounce-back,CCJ,2017-02-02 10:09:00,"Cameco: Shots Fired By TEPCO, Will The Stock Bounce Back Again?",Long,5.0,2.0
13248, Hedged Equity,/article/4041936-intersect-ent-acquisition-candidate,XENT,2017-02-02 10:05:00,Intersect ENT - An Acquisition Candidate?,Long,5.0,2.0
13249, Quad 7 Capital,/article/4041948-american-capital-agency-concerns-dividend,AGNC,2017-02-02 09:53:00,American Capital Agency: My Concerns Over The Dividend,Long,5.0,2.0
13250, Travis Brown,/article/4041946-interview-neptune-wellness-solutions-ceo-jim-hamilton,NEPT,2017-02-02 09:49:00,Interview: Neptune Wellness Solutions CEO Jim Hamilton,Long,5.0,2.0
13251, Gaurao Bhade,/article/4041945-celgene-2017-part-6,CELG,2017-02-02 09:46:00,Should You Own Celgene In 2017? Part 6,Long,5.0,2.0
13252, Bill Maurer,/article/4041934-amd-now-clock,AMD,2017-02-02 09:30:00,AMD: Now On The Clock,Long,5.0,2.0
13255, Orange Peel Investments,/article/4041889-apple-shareholder-bonus-check-year,AAPL,2017-02-02 08:43:00,Apple: Shareholder 'Bonus Check' This Year?,Long,5.0,2.0
13256, Raging Bull,/article/4041904-buy-amarin-reduce-trial-results,AMRN,2017-02-02 08:35:00,Buy Amarin Before Reduce-IT Trial Results,Long,5.0,2.0
13258, Daniel Jones,/article/4041855-u-s-steels-resurgence,X,2017-02-02 05:51:00,U.S. Steel's Resurgence,Long,5.0,2.0
13260, Daniel Jones,/article/4041848-approach-resources-owners-retain,AREX,2017-02-02 05:19:00,Approach Resources: Owners Retain More,Long,5.0,2.0
13261, Gold Panda,/article/4041853-teranga-gold-analysts-overlooking,TGCDF,2017-02-02 05:17:00,Teranga Gold - What The Analysts Are Overlooking,Long,5.0,2.0
13262, ShadowStock,/article/4041834-charles-and-colvard-overlooked-ignored-deep-value-nano-cap,CTHR,2017-02-02 02:37:00,Charles & Colvard: Overlooked And Ignored Deep Value Nano Cap,Long,5.0,2.0
13263, David Butler,/article/4041824-starbucks-presenting-opportunities,SBUX,2017-02-02 01:38:00,Starbucks Is Presenting Opportunities,Long,5.0,2.0
13264, ChartMasterPro,/article/4041822-allergan-ready-move-higher,AGN,2017-02-02 01:29:00,Allergan: Ready To Move Higher,Long,5.0,2.0
13265, Claudio Rizzini,/article/4041789-amd-zen-ryzen-14nm-4-years-ouch,AMD,2017-02-01 22:14:00,AMD Zen (Ryzen) On 14nm For 4 Years? Ouch...,Long,5.0,2.0
13266, Mark Dockray,/article/4041762-william-hill-showing-value-regulatory-risks-remain,WIMHY,2017-02-01 20:33:00,William Hill: Showing Value But Regulatory Risks Remain,Long,5.0,2.0
13267, Damon Verial,/article/4041759-financial-sector-rally-morgan-stanley,MS,2017-02-01 20:14:00,Financial Sector Rally: What Should I Do About Morgan Stanley?,Long,5.0,2.0
13268, Healthy Wealth Coach,/article/4041768-seritage-become-proxy-shorting-sears-holdings,SRG,2017-02-01 20:10:00,Seritage Has Become A Proxy For Shorting Sears Holdings,Long,5.0,2.0
13269, Taylor Dart,/article/4041766-apple-taking-profits-yet,AAPL,2017-02-01 20:04:00,Apple: Why I'm Not Taking Profits Yet,Long,5.0,2.0
13270, Gary Bourgeault,/article/4041742-amazon-will-growth-story-many-years,AMZN,2017-02-01 18:27:00,Why Amazon Will Be A Growth Story For Many Years,Long,5.0,2.0
13271, Zoltan Ban,/article/4041736-suncor-story-just-got-better-keystone-xl,SU,2017-02-01 18:20:00,The Suncor Story Just Got Better With Keystone XL,Long,5.0,2.0
13272, Timothy Gornall,/article/4041673-prime-time-primo-water,PRMW,2017-02-01 17:19:00,Prime Time For Primo Water,Long,5.0,2.0
13273, Brandon Dempster,/article/4041662-chesapeake-still-bullish,CHK,2017-02-01 16:42:00,Chesapeake: Still Bullish,Long,5.0,2.0
13274, Gaurao Bhade,/article/4041665-celgene-2017-part-5,CELG,2017-02-01 16:20:00,Should You Own Celgene In 2017? Part 5,Long,5.0,2.0
13276, Taylor Dart,/article/4041648-semafo-natougou-mining-permit-game-changer,SEMFF,2017-02-01 15:59:00,Semafo: Natougou Mining Permit A Game-Changer,Long,5.0,2.0
13277, Arthur Frentzel,/article/4041658-antares-pharma-realistic-expectations,ATRS,2017-02-01 15:56:00,Antares Pharma: Realistic Expectations,Long,5.0,2.0
13279, Damon Verial,/article/4041626-astrazenecas-pipeline-becoming-tougher-accept,AZN,2017-02-01 15:17:00,AstraZeneca's Pipeline Is Becoming Tougher To Accept,Long,5.0,2.0
13280, Alex Cho,/article/4041620-apple-managed-build-wall-underneath-stock,AAPL,2017-02-01 15:09:00,Apple Managed To Build A Wall Underneath The Stock,Long,5.0,2.0
13281, Courage & Conviction Investing,/article/4041619-famous-dave-still-turnaround-believer,DAVE,2017-02-01 15:01:00,Famous Dave: Still A Turnaround Believer,Long,5.0,2.0
13282, Activist Stocks,/article/4041615-arconic-gets-interesting,ARNC,2017-02-01 14:55:00,Arconic Gets More Interesting,Long,5.0,2.0
13283, Vlae Kershner,/article/4041603-starbucks-keep-politics,SBUX,2017-02-01 14:49:00,Why Starbucks Can't Keep Out Of Politics,Long,5.0,2.0
13284, Open Square Capital,/article/4041623-chevrons-point-oil-will-follow,CVX,2017-02-01 14:38:00,"Where The Chevron's Point, Oil Will Follow",Long,5.0,2.0
13285, George Kesarios,/article/4041617-intelsat-shares-may-reach-12-18-months,I,2017-02-01 14:30:00,Intelsat Shares May Reach $12 In 18 Months,Long,5.0,2.0
13286, Quad 7 Capital,/article/4041601-xerox-focus-future,XRX,2017-02-01 14:12:00,Xerox: Focus On The Future,Long,5.0,2.0
13287, Hellen Ng'endo Gachuhi,/article/4041579-robert-half-best-yet-come,RHI,2017-02-01 14:10:00,"For Robert Half, The Best Is Yet To Come",Long,5.0,2.0
13288, Kenra Investors,/article/4041583-coach-looks-like-good-long,TPR,2017-02-01 13:43:00,Coach Looks Like A Good Long,Long,5.0,2.0
13289, Hellen Ng'endo Gachuhi,/article/4041566-westlake-things-can-get-better,WLK,2017-02-01 13:42:00,"For Westlake, Things Can Only Get Better",Long,5.0,2.0
13291, Sramana Mitra,/article/4041580-servicenow-looks-robust,NOW,2017-02-01 13:41:00,ServiceNow Looks Robust,Long,5.0,2.0
13292, ChartMasterPro,/article/4041575-dollar-tree-good-bargain,DLTR,2017-02-01 13:28:00,Dollar Tree: A Good Bargain,Long,5.0,2.0
13293, Wadi Investment,/article/4041560-2017-new-year-resolutions-nq-mobile,LKM,2017-02-01 13:06:00,2017 New Year Resolutions For NQ Mobile,Long,5.0,2.0
13294, Best Day Ever,/article/4041546-trump-wants-navy-ships-huntington-ingalls-answers-call,HII,2017-02-01 12:42:00,Trump Wants More Navy Ships? Huntington Ingalls Answers The Call,Long,5.0,2.0
13296, Individual Trader,/article/4041518-federated-investors-upside-peers,FII,2017-02-01 12:25:00,Federated Investors More Upside Than Peers,Long,5.0,2.0
13297, Josh Arnold,/article/4041515-ally-financial-cheapest-bank-around,ALLY,2017-02-01 12:23:00,Ally Financial Is The Cheapest Bank Around,Long,5.0,2.0
13298, Crispus Nyaga,/article/4041535-satya-nadella-making-microsoft-great,MSFT,2017-02-01 12:13:00,Satya Nadella Is Making Microsoft Great Again,Long,5.0,2.0
13299, Suyog Dahal,/article/4041509-opportunity-present-l-brands,LB,2017-02-01 12:13:00,The Opportunity Present In L Brands,Long,5.0,2.0
13300, Doron Yoets,/article/4041505-endo-international-play-dip,ENDP,2017-02-01 12:09:00,Endo International: Play On The Dip,Long,5.0,2.0
13301, Austin Craig,/article/4041503-lithium-americas-good-way-profit-electric-car-boom,LAC,2017-02-01 11:59:00,Lithium Americas: A Good Way To Profit From The Electric Car Boom,Long,5.0,2.0
13302, Jonathan Faison,/article/4041495-adamis-key-beneficiary-trumps-pledge-drug-pricing-fda-approval-process,ADMP,2017-02-01 11:46:00,Adamis: A Key Beneficiary Of Trump's Pledge On Drug Pricing And FDA Approval Process,Long,5.0,2.0
13303, Fire Sale Buyer,/article/4041489-computer-task-group-deathly-balance-sheet-sleeper,CTG,2017-02-01 11:39:00,Computer Task Group: Deathly Balance Sheet Sleeper,Long,5.0,2.0
13304, Individual Trader,/article/4041479-amd-earnings-add-bullishness,AMD,2017-02-01 11:27:00,AMD Earnings Add To Bullishness,Long,5.0,2.0
13305, Investor Initiatives,/article/4041487-sit-nemus-bioscience-cannabinoids-focus,NMUS,2017-02-01 11:06:00,A Sit Down With Nemus Bioscience; Cannabinoids In Focus,Long,5.0,2.0
13306, Stone Fox Capital,/article/4041482-weatherford-crisis-value,WFT,2017-02-01 11:01:00,Weatherford: Crisis Value,Long,5.0,2.0
13307, William Meyers,/article/4041475-intuitive-surgical-china-2-billion-buyback-growth-scenarios,ISRG,2017-02-01 10:48:00,"Intuitive Surgical: China, $2 Billion Buyback And Growth Scenarios",Long,5.0,2.0
13308, Prasanna Rajagopal,/article/4041474-magna-international-can-giant-grow-even-bigger,MGA,2017-02-01 10:47:00,Magna International: Can This Giant Grow Even Bigger?,Long,5.0,2.0
13309, Renaissance Research,/article/4041463-lloyds-slowdown-u-k-housing-market,LYG,2017-02-01 10:28:00,Lloyds And Slowdown In U.K. Housing Market,Long,5.0,2.0
13310, Tolga Kuru,/article/4041453-resiliency-j-and-j,JNJ,2017-02-01 10:26:00,The Resiliency Of J&J,Long,5.0,2.0
13313, Jeffrey Himelson,/article/4041441-overstock-new-strategy-working,OSTK,2017-02-01 09:59:00,Overstock: The New Strategy Is Working,Long,5.0,2.0
13314, Dan Scott,/article/4041426-q2-holdings-growth-story-worth-paying-premium,QTWO,2017-02-01 09:36:00,Q2 Holdings: A Growth Story Worth Paying A Premium For,Long,5.0,2.0
13315, Tim Paul,/article/4041408-mcewen-mining-shines-bright,MUX,2017-02-01 08:58:00,McEwen Mining Shines Bright,Long,5.0,2.0
13316, Jonathan Faison,/article/4041389-nevro-medtech-runner-upside,NVRO,2017-02-01 08:14:00,Nevro: This Medtech Runner Has More Upside,Long,5.0,2.0
13317, Jonathan Faison,/article/4041386-dermiras-late-stage-assets-undervalued,DERM,2017-02-01 08:08:00,Dermira's Late-Stage Assets Are Undervalued,Long,5.0,2.0
13318, The Investment Doctor,/article/4041392-cardinal-energy-organic-production-growth-2017-supporting-5-percent-dividend-yield,CRLFF,2017-02-01 07:52:00,Cardinal Energy: Organic Production Growth In 2017 Supporting The 5% Dividend Yield,Long,5.0,2.0
13320, Mujahid Rasul,/article/4041376-foot-locker-look-business-fundamentals,FL,2017-02-01 07:27:00,Foot Locker: A Look At Its Business Fundamentals,Long,5.0,2.0
13322, Trefis,/article/4041345-tatas-tiago-helps-weather-demonetization-storm-india,TTM,2017-02-01 03:45:00,Tata's Tiago Helps It Weather The Demonetization Storm In India,Long,5.0,2.0
13323, Hellen Ng'endo Gachuhi,/article/4041328-lumber-liquidators-storm,LL,2017-02-01 02:00:00,"For Lumber Liquidators, The Storm Is Over",Long,5.0,2.0
13324, Brandon Dempster,/article/4041329-magellan-keeps-rallying,MMP,2017-02-01 01:34:00,Magellan Keeps On Rallying,Long,5.0,2.0
13326, Raffi Balyozyan,/article/4041282-ethan-allen-disappointing-worse,ETH,2017-01-31 22:08:00,"Ethan Allen: Disappointing, But Could Have Been Worse",Long,5.0,1.0
13327, Christiaan Casper,/article/4041280-citigroup-inc-gain-annual-7-plus-percent,C,2017-01-31 21:54:00,Citigroup Inc.: Gain An Annual 7+%,Long,5.0,1.0
13328, Helena Leathers,/article/4041278-ibm-record-number-patents-2016,IBM,2017-01-31 21:16:00,IBM: A Record Number Of Patents In 2016,Long,5.0,1.0
13329, Integer Investments,/article/4041263-best-consumer-goods-company,PG,2017-01-31 19:57:00,What's The Best Consumer Goods Company?,Long,5.0,1.0
